year,geo_fips,county,state,avg_wage_salary
2004,9015,Windham,CT,34692
2004,0,Delaware,,41766
2004,1,Kent,DE,32952
2004,3,New Castle,DE,46749
2004,5,Sussex,DE,29004
2004,1000,District of Columbia,,62816
2004,1000,District of Columbia,,62816
2004,2000,Florida,,36169
2004,2001,Alachua,FL,31733
2004,2003,Baker,FL,27853
2004,2005,Bay,FL,32081
2004,2007,Bradford,FL,30429
2004,2009,Brevard,FL,38103
2004,2011,Broward,FL,38581
2004,1015,Calhoun,AL,29617
2004,2015,Charlotte,FL,30832
2004,2017,Citrus,FL,29397
2004,1027,Clay,AL,25248
2004,2021,Collier,FL,35621
2004,5027,Columbia,AR,28320
2004,2027,DeSoto,FL,25181
2004,2029,Dixie,FL,26931
2004,2031,Duval,FL,40100
2004,1053,Escambia,AL,27262
2004,2035,Flagler,FL,30095
2004,1059,Franklin,AL,24818
2004,2039,Gadsden,FL,27266
2004,2041,Gilchrist,FL,26916
2004,2043,Glades,FL,25301
2004,2045,Gulf,FL,28902
2004,2047,Hamilton,FL,35604
2004,2049,Hardee,FL,25392
2004,2051,Hendry,FL,25800
2004,2053,Hernando,FL,28026
2004,2055,Highlands,FL,25771
2004,2057,Hillsborough,FL,38352
2004,2059,Holmes,FL,24881
2004,2061,Indian River,FL,32200
2004,1071,Jackson,AL,27909
2004,1073,Jefferson,AL,39379
2004,5073,Lafayette,AR,24261
2004,6033,Lake,CA,28856
2004,1081,Lee,AL,27877
2004,2073,Leon,FL,35016
2004,2075,Levy,FL,25408
2004,2077,Liberty,FL,28751
2004,1089,Madison,AL,40673
2004,2081,Manatee,FL,31430
2004,1093,Marion,AL,26083
2004,2085,Martin,FL,32696
2004,2086,Miami-Dade,FL,39478
2004,1099,Monroe,AL,31754
2004,2089,Nassau,FL,32542
2004,2091,Okaloosa,FL,34511
2004,2093,Okeechobee,FL,28282
2004,6059,Orange,CA,45989
2004,2097,Osceola,FL,30184
2004,2099,Palm Beach,FL,39156
2004,2101,Pasco,FL,29371
2004,2103,Pinellas,FL,35539
2004,5113,Polk,AR,22123
2004,2107,Putnam,FL,29698
2004,2109,St. Johns,FL,32322
2004,2111,St. Lucie,FL,31706
2004,2113,Santa Rosa,FL,29820
2004,2115,Sarasota,FL,34733
2004,2117,Seminole,FL,36033
2004,1119,Sumter,AL,25609
2004,2121,Suwannee,FL,25899
2004,2123,Taylor,FL,29729
2004,5139,Union,AR,31023
2004,2127,Volusia,FL,30154
2004,2129,Wakulla,FL,28211
2004,2131,Walton,FL,27992
2004,1129,Washington,AL,41914
2004,3000,Georgia,,38493
2004,3001,Appling,GA,34190
2004,3003,Atkinson,GA,25679
2004,3005,Bacon,GA,25986
2004,2003,Baker,FL,27853
2004,1003,Baldwin,AL,26286
2004,3011,Banks,GA,22187
2004,3013,Barrow,GA,30754
2004,3015,Bartow,GA,32393
2004,3017,Ben Hill,GA,28328
2004,3019,Berrien,GA,27889
2004,1007,Bibb,AL,26791
2004,3023,Bleckley,GA,29252
2004,3025,Brantley,GA,24344
2004,3027,Brooks,GA,23766
2004,3029,Bryan,GA,27633
2004,3031,Bulloch,GA,26417
2004,3033,Burke,GA,33939
2004,3035,Butts,GA,28168
2004,1015,Calhoun,AL,29617
2004,3039,Camden,GA,33087
2004,3043,Candler,GA,23932
2004,5015,Carroll,AR,22743
2004,3047,Catoosa,GA,28656
2004,3049,Charlton,GA,25999
2004,3051,Chatham,GA,34363
2004,3053,Chattahoochee,GA,36977
2004,3055,Chattooga,GA,27018
2004,1019,Cherokee,AL,24469
2004,1025,Clarke,AL,26608
2004,1027,Clay,AL,25248
2004,3063,Clayton,GA,42615
2004,3065,Clinch,GA,26954
2004,3067,Cobb,GA,44237
2004,1031,Coffee,AL,24368
2004,3071,Colquitt,GA,24858
2004,5027,Columbia,AR,28320
2004,3075,Cook,GA,23555
2004,3077,Coweta,GA,30553
2004,5033,Crawford,AR,26853
2004,3081,Crisp,GA,25711
2004,3083,Dade,GA,25420
2004,3085,Dawson,GA,27613
2004,3087,Decatur,GA,25818
2004,1049,DeKalb,AL,26666
2004,3091,Dodge,GA,25078
2004,3093,Dooly,GA,25638
2004,3095,Dougherty,GA,33022
2004,8035,Douglas,CO,40389
2004,3099,Early,GA,34484
2004,3101,Echols,GA,20008
2004,3103,Effingham,GA,31638
2004,8039,Elbert,CO,29293
2004,3107,Emanuel,GA,24780
2004,3109,Evans,GA,25773
2004,3111,Fannin,GA,24924
2004,1057,Fayette,AL,23211
2004,3115,Floyd,GA,33486
2004,3117,Forsyth,GA,39064
2004,1059,Franklin,AL,24818
2004,5049,Fulton,AR,20343
2004,3123,Gilmer,GA,26051
2004,3125,Glascock,GA,27707
2004,3127,Glynn,GA,32517
2004,3129,Gordon,GA,30199
2004,3131,Grady,GA,24773
2004,1063,Greene,AL,25347
2004,3135,Gwinnett,GA,42398
2004,3137,Habersham,GA,28009
2004,3139,Hall,GA,33151
2004,3141,Hancock,GA,24973
2004,3143,Haralson,GA,28948
2004,3145,Harris,GA,22707
2004,3147,Hart,GA,28112
2004,3149,Heard,GA,37725
2004,1067,Henry,AL,27315
2004,1069,Houston,AL,30355
2004,3155,Irwin,GA,24786
2004,1071,Jackson,AL,27909
2004,3159,Jasper,GA,28917
2004,3161,Jeff Davis,GA,26795
2004,1073,Jefferson,AL,39379
2004,3165,Jenkins,GA,24282
2004,5071,Johnson,AR,24311
2004,3169,Jones,GA,25425
2004,1075,Lamar,AL,26808
2004,3173,Lanier,GA,22876
2004,3175,Laurens,GA,29571
2004,1081,Lee,AL,27877
2004,2077,Liberty,FL,28751
2004,5079,Lincoln,AR,24762
2004,3183,Long,GA,21164
2004,1085,Lowndes,AL,29522
2004,3187,Lumpkin,GA,29319
2004,3189,McDuffie,GA,28006
2004,3191,McIntosh,GA,20974
2004,1087,Macon,AL,27194
2004,1089,Madison,AL,40673
2004,1093,Marion,AL,26083
2004,3199,Meriwether,GA,28195
2004,5091,Miller,AR,30876
2004,3205,Mitchell,GA,22095
2004,1099,Monroe,AL,31754
2004,1101,Montgomery,AL,34244
2004,1103,Morgan,AL,32384
2004,3213,Murray,GA,29816
2004,3215,Muscogee,GA,32483
2004,5101,Newton,AR,19061
2004,3219,Oconee,GA,28307
2004,3221,Oglethorpe,GA,23916
2004,3223,Paulding,GA,28978
2004,3225,Peach,GA,29632
2004,1107,Pickens,AL,24684
2004,3229,Pierce,GA,25499
2004,1109,Pike,AL,26525
2004,5113,Polk,AR,22123
2004,5119,Pulaski,AR,36790
2004,2107,Putnam,FL,29698
2004,3239,Quitman,GA,24784
2004,3241,Rabun,GA,26580
2004,1111,Randolph,AL,23793
2004,3245,Richmond,GA,34600
2004,3247,Rockdale,GA,35118
2004,3249,Schley,GA,28824
2004,3251,Screven,GA,24930
2004,2117,Seminole,FL,36033
2004,3255,Spalding,GA,29630
2004,3257,Stephens,GA,28956
2004,3259,Stewart,GA,24066
2004,1119,Sumter,AL,25609
2004,3263,Talbot,GA,29814
2004,3265,Taliaferro,GA,19993
2004,3267,Tattnall,GA,23671
2004,2123,Taylor,FL,29729
2004,3271,Telfair,GA,24251
2004,3273,Terrell,GA,24106
2004,3275,Thomas,GA,30042
2004,3277,Tift,GA,27866
2004,3279,Toombs,GA,25176
2004,3281,Towns,GA,23036
2004,3283,Treutlen,GA,22712
2004,3285,Troup,GA,33078
2004,3287,Turner,GA,22291
2004,3289,Twiggs,GA,34491
2004,5139,Union,AR,31023
2004,3293,Upson,GA,27303
2004,1127,Walker,AL,26383
2004,2131,Walton,FL,27992
2004,3299,Ware,GA,27693
2004,3301,Warren,GA,27252
2004,1129,Washington,AL,41914
2004,3305,Wayne,GA,30276
2004,3307,Webster,GA,25470
2004,3309,Wheeler,GA,27450
2004,5145,White,AR,26788
2004,3313,Whitfield,GA,33561
2004,1131,Wilcox,AL,31534
2004,3317,Wilkes,GA,25114
2004,3319,Wilkinson,GA,34928
2004,3321,Worth,GA,25001
2004,5000,Hawaii,,35969
2004,5000,Hawaii,,35969
2004,5003,Honolulu,HI,37368
2004,5007,Kauai,HI,30548
2004,5901,Maui + Kalawao,HI*,32987
2004,6000,Idaho,,30401
2004,6001,Ada,ID,36125
2004,8001,Adams,CO*,38300
2004,6005,Bannock,ID,27631
2004,6007,Bear Lake,ID,21387
2004,6009,Benewah,ID,29167
2004,6011,Bingham,ID,25201
2004,6013,Blaine,ID,31918
2004,6015,Boise,ID,22923
2004,6017,Bonner,ID,27219
2004,6019,Bonneville,ID,27766
2004,6021,Boundary,ID,26430
2004,6007,Butte,CA,29744
2004,6025,Camas,ID,23858
2004,6027,Canyon,ID,27980
2004,6029,Caribou,ID,35698
2004,6031,Cassia,ID,24854
2004,5019,Clark,AR,24468
2004,6035,Clearwater,ID,26554
2004,8027,Custer,CO,24740
2004,1051,Elmore,AL,28187
2004,1059,Franklin,AL,24818
2004,6043,Fremont (includes Yellowstone Park),ID,24873
2004,6045,Gem,ID,22845
2004,6047,Gooding,ID,25207
2004,6000,Idaho,,30401
2004,1073,Jefferson,AL,39379
2004,6053,Jerome,ID,26324
2004,6055,Kootenai,ID,28289
2004,6057,Latah,ID,24986
2004,6059,Lemhi,ID,22649
2004,6061,Lewis,ID,21753
2004,5079,Lincoln,AR,24762
2004,1089,Madison,AL,40673
2004,6067,Minidoka,ID,25124
2004,6069,Nez Perce,ID,30574
2004,6071,Oneida,ID,19723
2004,6073,Owyhee,ID,22395
2004,6075,Payette,ID,25663
2004,6077,Power,ID,28425
2004,6079,Shoshone,ID,27162
2004,6081,Teton,ID,24337
2004,6083,Twin Falls,ID,25289
2004,6085,Valley,ID,25602
2004,1129,Washington,AL,41914
2004,7000,Illinois,,42701
2004,8001,Adams,CO*,38300
2004,7003,Alexander,IL,31107
2004,7005,Bond,IL,28870
2004,5009,Boone,AR,28122
2004,7009,Brown,IL,34033
2004,7011,Bureau,IL,31924
2004,1015,Calhoun,AL,29617
2004,5015,Carroll,AR,22743
2004,7017,Cass,IL,27987
2004,7019,Champaign,IL,32437
2004,7021,Christian,IL,28704
2004,5019,Clark,AR,24468
2004,1027,Clay,AL,25248
2004,7027,Clinton,IL,26607
2004,7029,Coles,IL,28061
2004,3075,Cook,GA,23555
2004,5033,Crawford,AR,26853
2004,7035,Cumberland,IL,23371
2004,1049,DeKalb,AL,26666
2004,7039,De Witt,IL,38601
2004,8035,Douglas,CO,40389
2004,7043,DuPage,IL,47640
2004,7045,Edgar,IL,28375
2004,7047,Edwards,IL,29849
2004,3103,Effingham,GA,31638
2004,1057,Fayette,AL,23211
2004,7053,Ford,IL,28105
2004,1059,Franklin,AL,24818
2004,5049,Fulton,AR,20343
2004,7059,Gallatin,IL,30294
2004,1063,Greene,AL,25347
2004,7063,Grundy,IL,41425
2004,2047,Hamilton,FL,35604
2004,3141,Hancock,GA,24973
2004,7069,Hardin,IL,24879
2004,7071,Henderson,IL,22054
2004,1067,Henry,AL,27315
2004,7075,Iroquois,IL,26341
2004,1071,Jackson,AL,27909
2004,3159,Jasper,GA,28917
2004,1073,Jefferson,AL,39379
2004,7083,Jersey,IL,25237
2004,7085,Jo Daviess,IL,26939
2004,5071,Johnson,AR,24311
2004,7089,Kane,IL,37428
2004,7091,Kankakee,IL,32163
2004,7093,Kendall,IL,36994
2004,7095,Knox,IL,29097
2004,6033,Lake,CA,28856
2004,7099,LaSalle,IL,31888
2004,1079,Lawrence,AL,31755
2004,1081,Lee,AL,27877
2004,7105,Livingston,IL,33631
2004,5083,Logan,AR,24525
2004,7109,McDonough,IL,26807
2004,7111,McHenry,IL,36141
2004,7113,McLean,IL,39203
2004,1087,Macon,AL,27194
2004,7117,Macoupin,IL,27231
2004,1089,Madison,AL,40673
2004,1093,Marion,AL,26083
2004,1095,Marshall,AL,25854
2004,7125,Mason,IL,27056
2004,7127,Massac,IL,33406
2004,7129,Menard,IL,25163
2004,7131,Mercer,IL,24479
2004,1099,Monroe,AL,31754
2004,1101,Montgomery,AL,34244
2004,1103,Morgan,AL,32384
2004,7139,Moultrie,IL,27785
2004,7141,Ogle,IL,34003
2004,7143,Peoria,IL,38099
2004,1105,Perry,AL,21430
2004,7147,Piatt,IL,26646
2004,1109,Pike,AL,26525
2004,5115,Pope,AR,28290
2004,5119,Pulaski,AR,36790
2004,2107,Putnam,FL,29698
2004,1111,Randolph,AL,23793
2004,7159,Richland,IL,26895
2004,7161,Rock Island,IL,40044
2004,1115,St. Clair,AL,26332
2004,5125,Saline,AR,27243
2004,7167,Sangamon,IL,35912
2004,7169,Schuyler,IL,28418
2004,5127,Scott,AR,22743
2004,1117,Shelby,AL,37217
2004,7175,Stark,IL,28725
2004,7177,Stephenson,IL,33003
2004,7179,Tazewell,IL,40338
2004,5139,Union,AR,31023
2004,7183,Vermilion,IL,32337
2004,7185,Wabash,IL,28450
2004,3301,Warren,GA,27252
2004,1129,Washington,AL,41914
2004,3305,Wayne,GA,30276
2004,5145,White,AR,26788
2004,7195,Whiteside,IL,28261
2004,7197,Will,IL,37479
2004,7199,Williamson,IL,28949
2004,7201,Winnebago,IL,34767
2004,7203,Woodford,IL,27728
2004,8000,Indiana,,35052
2004,8001,Adams,CO*,38300
2004,8003,Allen,IN,35442
2004,8005,Bartholomew,IN,38047
2004,5007,Benton,AR,37810
2004,8009,Blackford,IN,28229
2004,5009,Boone,AR,28122
2004,7009,Brown,IL,34033
2004,5015,Carroll,AR,22743
2004,7017,Cass,IL,27987
2004,5019,Clark,AR,24468
2004,1027,Clay,AL,25248
2004,7027,Clinton,IL,26607
2004,5033,Crawford,AR,26853
2004,8027,Daviess,IN,25865
2004,8029,Dearborn,IN,31037
2004,3087,Decatur,GA,25818
2004,1049,DeKalb,AL,26666
2004,0,Delaware,,41766
2004,8037,Dubois,IN,32373
2004,8039,Elkhart,IN,35413
2004,1057,Fayette,AL,23211
2004,3115,Floyd,GA,33486
2004,8045,Fountain,IN,27521
2004,1059,Franklin,AL,24818
2004,5049,Fulton,AR,20343
2004,8051,Gibson,IN,42426
2004,5053,Grant,AR,26333
2004,1063,Greene,AL,25347
2004,2047,Hamilton,FL,35604
2004,3141,Hancock,GA,24973
2004,8061,Harrison,IN,29128
2004,8063,Hendricks,IN,30800
2004,1067,Henry,AL,27315
2004,5061,Howard,AR,25120
2004,8069,Huntington,IN,29578
2004,1071,Jackson,AL,27909
2004,3159,Jasper,GA,28917
2004,8075,Jay,IN,26964
2004,1073,Jefferson,AL,39379
2004,8079,Jennings,IN,28311
2004,5071,Johnson,AR,24311
2004,7095,Knox,IL,29097
2004,8085,Kosciusko,IN,38455
2004,8087,Lagrange,IN,31701
2004,6033,Lake,CA,28856
2004,8091,LaPorte,IN,30961
2004,1079,Lawrence,AL,31755
2004,1089,Madison,AL,40673
2004,1093,Marion,AL,26083
2004,1095,Marshall,AL,25854
2004,2085,Martin,FL,32696
2004,8103,Miami,IN,30062
2004,1099,Monroe,AL,31754
2004,1101,Montgomery,AL,34244
2004,1103,Morgan,AL,32384
2004,5101,Newton,AR,19061
2004,8113,Noble,IN,30865
2004,8115,Ohio,IN,31042
2004,6059,Orange,CA,45989
2004,8119,Owen,IN,28225
2004,8121,Parke,IN,23955
2004,1105,Perry,AL,21430
2004,1109,Pike,AL,26525
2004,8127,Porter,IN,35247
2004,8129,Posey,IN,43454
2004,5119,Pulaski,AR,36790
2004,2107,Putnam,FL,29698
2004,1111,Randolph,AL,23793
2004,8137,Ripley,IN,33570
2004,8139,Rush,IN,29186
2004,8141,St. Joseph,IN,34232
2004,5127,Scott,AR,22743
2004,1117,Shelby,AL,37217
2004,8147,Spencer,IN,29999
2004,8149,Starke,IN,25103
2004,8151,Steuben,IN,27575
2004,8153,Sullivan,IN,27207
2004,8155,Switzerland,IN,28545
2004,8157,Tippecanoe,IN,34056
2004,8159,Tipton,IN,30598
2004,5139,Union,AR,31023
2004,8163,Vanderburgh,IN,34191
2004,8165,Vermillion,IN,37484
2004,8167,Vigo,IN,30640
2004,7185,Wabash,IL,28450
2004,3301,Warren,GA,27252
2004,8173,Warrick,IN,33805
2004,1129,Washington,AL,41914
2004,3305,Wayne,GA,30276
2004,8179,Wells,IN,29325
2004,5145,White,AR,26788
2004,8183,Whitley,IN,30496
2004,9000,Iowa,,31473
2004,9001,Adair,IA,25505
2004,8001,Adams,CO*,38300
2004,9005,Allamakee,IA,23927
2004,9007,Appanoose,IA,25581
2004,9009,Audubon,IA,23867
2004,5007,Benton,AR,37810
2004,9013,Black Hawk,IA,32142
2004,5009,Boone,AR,28122
2004,9017,Bremer,IA,27912
2004,9019,Buchanan,IA,25882
2004,9021,Buena Vista,IA,24616
2004,1013,Butler,AL,24333
2004,1015,Calhoun,AL,29617
2004,5015,Carroll,AR,22743
2004,7017,Cass,IL,27987
2004,9031,Cedar,IA,25263
2004,9033,Cerro Gordo,IA,29454
2004,1019,Cherokee,AL,24469
2004,9037,Chickasaw,IA,25347
2004,1025,Clarke,AL,26608
2004,1027,Clay,AL,25248
2004,3063,Clayton,GA,42615
2004,7027,Clinton,IL,26607
2004,5033,Crawford,AR,26853
2004,1047,Dallas,AL,27310
2004,9051,Davis,IA,22675
2004,3087,Decatur,GA,25818
2004,0,Delaware,,41766
2004,9057,Des Moines,IA,30154
2004,9059,Dickinson,IA,25817
2004,9061,Dubuque,IA,30965
2004,9063,Emmet,IA,26067
2004,1057,Fayette,AL,23211
2004,3115,Floyd,GA,33486
2004,1059,Franklin,AL,24818
2004,8043,Fremont,CO,30591
2004,1063,Greene,AL,25347
2004,7063,Grundy,IL,41425
2004,9077,Guthrie,IA,25582
2004,2047,Hamilton,FL,35604
2004,3141,Hancock,GA,24973
2004,7069,Hardin,IL,24879
2004,8061,Harrison,IN,29128
2004,1067,Henry,AL,27315
2004,5061,Howard,AR,25120
2004,6023,Humboldt,CA,29201
2004,9093,Ida,IA,27954
2004,9000,Iowa,,31473
2004,1071,Jackson,AL,27909
2004,3159,Jasper,GA,28917
2004,1073,Jefferson,AL,39379
2004,5071,Johnson,AR,24311
2004,3169,Jones,GA,25425
2004,9107,Keokuk,IA,23520
2004,9109,Kossuth,IA,25938
2004,1081,Lee,AL,27877
2004,9113,Linn,IA,37028
2004,9115,Louisa,IA,25334
2004,9117,Lucas,IA,25937
2004,9119,Lyon,IA,23887
2004,1089,Madison,AL,40673
2004,9123,Mahaska,IA,26902
2004,1093,Marion,AL,26083
2004,1095,Marshall,AL,25854
2004,9129,Mills,IA,27044
2004,3205,Mitchell,GA,22095
2004,9133,Monona,IA,22098
2004,1099,Monroe,AL,31754
2004,1101,Montgomery,AL,34244
2004,9139,Muscatine,IA,35425
2004,9141,O'Brien,IA,22878
2004,2097,Osceola,FL,30184
2004,9145,Page,IA,25688
2004,9147,Palo Alto,IA,23862
2004,9149,Plymouth,IA,30346
2004,9151,Pocahontas,IA,23782
2004,5113,Polk,AR,22123
2004,9155,Pottawattamie,IA,29262
2004,9157,Poweshiek,IA,29974
2004,9159,Ringgold,IA,22618
2004,9161,Sac,IA,24195
2004,5127,Scott,AR,22743
2004,1117,Shelby,AL,37217
2004,9167,Sioux,IA,25511
2004,9169,Story,IA,29239
2004,9171,Tama,IA,24973
2004,2123,Taylor,FL,29729
2004,5139,Union,AR,31023
2004,5141,Van Buren,AR,22580
2004,9179,Wapello,IA,28101
2004,3301,Warren,GA,27252
2004,1129,Washington,AL,41914
2004,3305,Wayne,GA,30276
2004,3307,Webster,GA,25470
2004,7201,Winnebago,IL,34767
2004,9191,Winneshiek,IA,26216
2004,9193,Woodbury,IA,29556
2004,3321,Worth,GA,25001
2004,9197,Wright,IA,27495
2004,0,Kansas,,33264
2004,8003,Allen,IN,35442
2004,3,Anderson,KS,21612
2004,5,Atchison,KS,26617
2004,7,Barber,KS,24591
2004,9,Barton,KS,26629
2004,11,Bourbon,KS,25554
2004,7009,Brown,IL,34033
2004,1013,Butler,AL,24333
2004,17,Chase,KS,20330
2004,19,Chautauqua,KS,19199
2004,1019,Cherokee,AL,24469
2004,8017,Cheyenne,CO,30158
2004,5019,Clark,AR,24468
2004,1027,Clay,AL,25248
2004,29,Cloud,KS,21417
2004,31,Coffey,KS,35582
2004,33,Comanche,KS,20242
2004,35,Cowley,KS,27694
2004,5033,Crawford,AR,26853
2004,3087,Decatur,GA,25818
2004,9059,Dickinson,IA,25817
2004,43,Doniphan,KS,26759
2004,8035,Douglas,CO,40389
2004,7047,Edwards,IL,29849
2004,49,Elk,KS,18235
2004,51,Ellis,KS,25389
2004,53,Ellsworth,KS,25303
2004,55,Finney,KS,27814
2004,7053,Ford,IL,28105
2004,1059,Franklin,AL,24818
2004,61,Geary,KS,33610
2004,63,Gove,KS,21505
2004,4009,Graham,AZ,25800
2004,5053,Grant,AR,26333
2004,69,Gray,KS,25032
2004,71,Greeley,KS,23694
2004,73,Greenwood,KS,21993
2004,2047,Hamilton,FL,35604
2004,77,Harper,KS,23968
2004,79,Harvey,KS,27852
2004,81,Haskell,KS,30367
2004,83,Hodgeman,KS,22152
2004,1071,Jackson,AL,27909
2004,1073,Jefferson,AL,39379
2004,89,Jewell,KS,19104
2004,5071,Johnson,AR,24311
2004,93,Kearny,KS,26894
2004,95,Kingman,KS,24449
2004,8061,Kiowa,CO,22847
2004,99,Labette,KS,24680
2004,101,Lane,KS,23871
2004,103,Leavenworth,KS,39021
2004,5079,Lincoln,AR,24762
2004,9113,Linn,IA,37028
2004,5083,Logan,AR,24525
2004,9119,Lyon,IA,23887
2004,113,McPherson,KS,29389
2004,1093,Marion,AL,26083
2004,1095,Marshall,AL,25854
2004,119,Meade,KS,23541
2004,8103,Miami,IN,30062
2004,3205,Mitchell,GA,22095
2004,1101,Montgomery,AL,34244
2004,127,Morris,KS,23898
2004,129,Morton,KS,26401
2004,131,Nemaha,KS,24501
2004,133,Neosho,KS,25209
2004,135,Ness,KS,23823
2004,137,Norton,KS,24745
2004,139,Osage,KS,20991
2004,141,Osborne,KS,19083
2004,143,Ottawa,KS,21860
2004,145,Pawnee,KS,26265
2004,5107,Phillips,AR,24420
2004,149,Pottawatomie,KS,26572
2004,151,Pratt,KS,26095
2004,153,Rawlins,KS,21500
2004,155,Reno,KS,28266
2004,157,Republic,KS,20018
2004,159,Rice,KS,23995
2004,161,Riley,KS,26865
2004,163,Rooks,KS,23844
2004,8139,Rush,IN,29186
2004,1113,Russell,AL,27824
2004,5125,Saline,AR,27243
2004,5127,Scott,AR,22743
2004,8115,Sedgwick,CO,22869
2004,175,Seward,KS,28406
2004,177,Shawnee,KS,34267
2004,179,Sheridan,KS,24816
2004,181,Sherman,KS,23005
2004,183,Smith,KS,20421
2004,185,Stafford,KS,21232
2004,187,Stanton,KS,26428
2004,189,Stevens,KS,28642
2004,191,Sumner,KS,25996
2004,3275,Thomas,GA,30042
2004,195,Trego,KS,19861
2004,197,Wabaunsee,KS,22840
2004,199,Wallace,KS,21372
2004,1129,Washington,AL,41914
2004,203,Wichita,KS,28995
2004,205,Wilson,KS,26702
2004,207,Woodson,KS,20414
2004,209,Wyandotte,KS,38892
2004,1000,Kentucky,,32640
2004,9001,Adair,IA,25505
2004,8003,Allen,IN,35442
2004,3,Anderson,KS,21612
2004,1007,Ballard,KY,37384
2004,1009,Barren,KY,26744
2004,1011,Bath,KY,23866
2004,1013,Bell,KY,24963
2004,5009,Boone,AR,28122
2004,11,Bourbon,KS,25554
2004,1019,Boyd,KY,33845
2004,1021,Boyle,KY,28739
2004,1023,Bracken,KY,24750
2004,1025,Breathitt,KY,26815
2004,1027,Breckinridge,KY,22153
2004,1029,Bullitt,KY,27369
2004,1013,Butler,AL,24333
2004,1033,Caldwell,KY,25106
2004,1035,Calloway,KY,24808
2004,1037,Campbell,KY,29522
2004,1039,Carlisle,KY,21289
2004,5015,Carroll,AR,22743
2004,1043,Carter,KY,22416
2004,1045,Casey,KY,22409
2004,7021,Christian,IL,28704
2004,5019,Clark,AR,24468
2004,1027,Clay,AL,25248
2004,7027,Clinton,IL,26607
2004,5035,Crittenden,AR,27689
2004,7035,Cumberland,IL,23371
2004,8027,Daviess,IN,25865
2004,1061,Edmonson,KY,23286
2004,1063,Elliott,KY,23159
2004,1065,Estill,KY,24086
2004,1057,Fayette,AL,23211
2004,1069,Fleming,KY,24050
2004,3115,Floyd,GA,33486
2004,1059,Franklin,AL,24818
2004,5049,Fulton,AR,20343
2004,7059,Gallatin,IL,30294
2004,1079,Garrard,KY,23811
2004,5053,Grant,AR,26333
2004,1083,Graves,KY,26844
2004,1085,Grayson,KY,23859
2004,1087,Green,KY,20565
2004,1089,Greenup,KY,32780
2004,3141,Hancock,GA,24973
2004,7069,Hardin,IL,24879
2004,1095,Harlan,KY,28018
2004,8061,Harrison,IN,29128
2004,3147,Hart,GA,28112
2004,7071,Henderson,IL,22054
2004,1067,Henry,AL,27315
2004,1105,Hickman,KY,22803
2004,1107,Hopkins,KY,28268
2004,1071,Jackson,AL,27909
2004,1073,Jefferson,AL,39379
2004,1113,Jessamine,KY,28542
2004,5071,Johnson,AR,24311
2004,1117,Kenton,KY,35393
2004,1119,Knott,KY,38846
2004,7095,Knox,IL,29097
2004,1123,Larue,KY,22247
2004,1125,Laurel,KY,27134
2004,1079,Lawrence,AL,31755
2004,1081,Lee,AL,27877
2004,1131,Leslie,KY,30453
2004,1133,Letcher,KY,27215
2004,6061,Lewis,ID,21753
2004,5079,Lincoln,AR,24762
2004,7105,Livingston,IL,33631
2004,5083,Logan,AR,24525
2004,9119,Lyon,IA,23887
2004,1145,McCracken,KY,31068
2004,1147,McCreary,KY,24834
2004,7113,McLean,IL,39203
2004,1089,Madison,AL,40673
2004,1153,Magoffin,KY,22374
2004,1093,Marion,AL,26083
2004,1095,Marshall,AL,25854
2004,2085,Martin,FL,32696
2004,7125,Mason,IL,27056
2004,119,Meade,KS,23541
2004,1165,Menifee,KY,23698
2004,7131,Mercer,IL,24479
2004,1169,Metcalfe,KY,24084
2004,1099,Monroe,AL,31754
2004,1101,Montgomery,AL,34244
2004,1103,Morgan,AL,32384
2004,1177,Muhlenberg,KY,28808
2004,1179,Nelson,KY,29649
2004,1181,Nicholas,KY,23589
2004,8115,Ohio,IN,31042
2004,1185,Oldham,KY,29292
2004,8119,Owen,IN,28225
2004,1189,Owsley,KY,21973
2004,1191,Pendleton,KY,27136
2004,1105,Perry,AL,21430
2004,1109,Pike,AL,26525
